LOCAL;LOCAL;Anio;Poblacion estimada;Porcentaje nac madres solteras;Porcentaje nac madres menores 15 anios;Porcentaje_nacimientos_madres_adolescentes15a19;Accidentes_transito;Cantidad_EBAIS;Casos_Abuso_Fisico;Casos_Abuso_Psicologico;Casos_Abuso_Sexual;Casos_accidente_laboral;Casos_Dengue;Casos_Negligencia_abandono;Casos_Neumonia;Cobertura_3dpt;Cobertura_matricula_Primaria;Cobertura_matricula_Secundaria;Cobertura_SRyP;Consultas_servicio_medicina_Externa;Consultas_servicio_medicina_Externa_x_habitante;Consultas_servicio_Urgencias;Consultas_servicio_Urgencias_habitante;Consumo_electricidad(kwh);Consumo_promedio_de_electricidad_(kwh/habitantes);Defunciones;Defunciones_Infantiles;Defunciones_Infarto_Agudo_Miocardio;Defunciones_Cancer_Prostata;Defunciones_Cancer_Utero;Defunciones_Accidentes_Transporte;Defunciones_por_Alcohol0Cirrosis;Defunciones_por_Cancer_Mama;Defunciones_por_Diabetes;Defunciones_por_Enfermedades_Cardiovasculares;Defunciones_por_enfermedades_Respiratorias_Cronicas;Defunciones_por_Homicidios;Defunciones_por_IRA;Defunciones_por_Suicidios;Defunciones_por_Tumores_malignos;Dias_de_estancia_promedio;Dosis_3dpt;Dosis_S_R_yP;Egresos;Estancias;Habitantes_por_EBAIS;Indice_de_dependencia_en_ancianos;Indice_de_dependencia_en_niños;Matricula_Inicial_Primaria;Matricula_Inicial_Secundaria;Matricula_preescolar;Nacimientos;P.E.A;Patronos,_Actividades_inmobiliarias,_empresariales_y_de_alquiler;Patronos,_Administracion_publica_y_defensa;Patronos,_Agricultura,_ganaderia,_caza_y_selvicultura;Patronos,_Comercio,_reparacion_de_vehiculos_automotores_y_enseres_dome;Patronos,_Construccion;Patronos,_Electricidad,_gas_y_agua;Patronos,_Enseñanza;Patronos,_Explotacion_de_minas_y_canteras;Patronos,_Hogares_privados_con_servicio_domestico;Patronos,_Hoteles_y_restaurantes;Patronos,_Industrias_manufactureras;Patronos,_Intermediacion_financiera;Patronos,_Organizaciones_extraterritoriales;Patronos,_Otras_actividades_de_servicios;Patronos,_Pesca;Patronos,_Servicios_sociales_y_de_salud;Patronos,_Transporte,_almacenamiento_y_comunicaciones;Pensiones_RNC;Tasa_de_Mortalidad_General;Tasa_de_Mortalidad_Infantil;Tasa_de_mortalidad_por_accidentes_de_transporte;Tasa_de_mortalidad_por_Alcohol0Cirrosis;Tasa_de_mortalidad_por_Cancer_de_Mama;Tasa_de_mortalidad_por_Cancer_de_Prostata;Tasa_de_mortalidad_por_Cancer_de_Utero;Tasa_de_mortalidad_por_Diabetes;Tasa_de_mortalidad_por_Enfermedades_Cardiovasculares;Tasa_de_mortalidad_por_Enfermedades_Respiratorias_Cronicas;Tasa_de_mortalidad_por_homicidios;Tasa_de_mortalidad_por_Infarto_Agudo_del_Miocardio;Tasa_de_mortalidad_por_IRA;Tasa_de_mortalidad_por_suicidios;Tasa_de_mortalidad_por_tumores_malignos;Tasa_de_Natalidad;Tasa_de_repitencia_Primaria;Tasa_de_repitencia_Secundaria;Total_de_colegios;Total_de_Escuelas;Total_de_Kinder;Total_de_viviendas;Trabajadores_Seguro_Pensiones;Trabajadores_Seguro_Salud;Trabajadores,_Actividad_Ignorada;Trabajadores,_Actividades_inmobiliarias,_empresariales_y_de_alquiler;Trabajadores,_Administracion_publica_y_defensa;Trabajadores,_Agricultura,_ganaderia,_caza_y_selvicultura;Trabajadores,_Comercio,_reparacion_de_vehiculos_automotores_y_enseres_domesticos;Trabajadores,_Construccion;Trabajadores,_Electricidad,_gas_y_agua;Trabajadores,_Enseñanza;Trabajadores,_Explotacion_de_minas_y_canteras;Trabajadores,_Hogares_privados_con_servicio_domestico;Trabajadores,_Hoteles_y_restaurantes;Trabajadores,_Industrias_manufactureras;Trabajadores,_Intermediacion_financiera;Trabajadores,_Organizaciones_extraterritoriales;Trabajadores,_Otras_actividades_de_servicios;Trabajadores,_Pesca;Trabajadores,_Servicios_sociales_y_de_salud;Trabajadores,_Transporte,_almacenamiento_y_comunicaciones;Viviendas_con_acceso_a_electricidad;Poblacion_estimada;IDHc;IPHc;Icc;Presidencial_1er_ronda;Presidencial_2da_ronda;Elecciones_Municipales;Referéndum_TLC;Tasa_de_Fecundidad;Indice_de_Desarrollo_Social;Padron_electoral_estima
Puntarenas;Aguirre;2015;30623;16.94;0.4;15.32;402;7;170;53;28;744;343;10;1;97.62;86.83;124.55;92.86;93856;3.06;51936;1.7;78300127;2557;128;1;8;0;0;12;5;2;6;30;10;2;3;3;27;4;493;468;3498;14121;4375;8;35;2947;2836;878;496;11229;14648;6;66;119;34;0;4;1;1;77;31;7;0;79;14;14;71;686;4;2;4;2;1;0;0;2;10;3;1;3;1;1;9;16;4;10;11;39;23;8433;7674;8465;1166;471;406;1330;744;329;0;98;3;113;1955;310;64;0;516;390;123;447;8368;30623;0;0;0;0;0;0;0;0;0;0
Puntarenas;Buenos Aires;2015;50057;18.61;0.81;20.81;398;9;45;21;41;417;227;29;17;95.73;85.08;100.47;97.91;89584;1.79;81969;1.64;40847709;816;137;7;7;2;0;5;5;0;3;33;10;0;6;2;31;5;830;842;3491;17723;5562;8;45;5780;5811;1245;865;17215;6213;0;29;61;10;1;0;0;1;9;10;1;0;27;15;5;40;1985;3;8;1;1;0;0;0;1;7;2;0;1;1;0;6;17;3;8;25;159;76;12817;5855;6929;1269;333;101;3486;416;407;3;2;0;15;170;127;7;0;165;56;61;311;12217;50057;0;0;0;0;0;0;0;0;0;0
Puntarenas;Corredores;2015;49501;21.6;1.1;22.15;604;9;70;3;12;567;1415;12;1;93.37;83.36;89;95.89;115489;2.33;78716;1.59;55172609;1115;206;3;13;1;1;17;6;2;10;60;16;16;5;2;29;6;732;746;4889;28635;5500;9;38;5071;4272;1267;727;15386;219725;1;70;112;23;0;2;1;0;18;19;2;0;29;1;9;64;1774;4;4;3;1;0;0;0;2;12;3;3;3;1;0;6;15;3;12;13;80;53;12350;8873;10739;1578;600;687;3641;1116;175;3;64;29;27;296;1289;11;0;645;3;114;461;12277;49501;0;0;0;0;0;0;0;0;0;0
Puntarenas;Coto Brus;2015;43939;16.07;1.41;20.82;387;16;33;14;16;302;30;4;3;85.61;84.5;78.22;83.35;137868;3.14;63103;1.44;32820767;747;157;10;14;4;1;2;7;3;8;43;9;1;5;7;33;5;678;651;3960;19190;2746;10;46;5169;4334;1275;778;14648;15386;3;103;121;25;0;1;1;0;12;21;1;0;38;0;11;58;2241;4;13;0;2;1;1;0;2;10;2;0;3;1;2;8;18;5;4;12;109;85;11472;6074;8256;1420;200;79;3645;1311;406;1;8;4;48;128;284;4;0;243;0;95;380;11304;43939;0;0;0;0;0;0;0;0;0;0
Puntarenas;Esparza;2015;35432;17.16;0.23;14.67;243;8;11;2;14;344;608;3;39;100.68;76.25;106.93;107.34;87142;2.46;32473;0.92;63281335;1786;132;5;5;3;0;4;1;5;10;33;9;3;7;2;28;5;444;468;2258;10313;4429;12;40;3313;2776;842;443;11976;5194;2;15;122;12;1;2;0;0;26;21;1;0;34;2;11;53;864;4;11;1;0;1;1;0;3;9;3;1;1;2;1;8;13;2;12;6;33;22;8703;3792;4848;483;211;482;439;1121;135;7;43;48;77;241;258;35;0;451;7;122;688;8652;35432;0;0;0;0;0;0;0;0;0;0
Puntarenas;Garabito;2015;22767;18.45;0.97;16.5;392;5;12;5;7;467;182;4;22;93.88;76.53;101.13;87.41;40960;1.8;26510;1.16;121364592;5331;85;4;6;1;0;15;1;1;6;16;4;2;3;0;9;5;399;368;1244;6065;4553;6;48;2504;1704;692;412;8399;52164;1;43;125;52;3;6;0;7;82;17;3;0;70;6;17;65;196;4;10;7;0;0;0;0;3;7;2;1;3;1;0;4;18;7;11;7;17;12;5608;6002;6445;769;808;23;164;678;816;17;74;2;172;1844;150;36;0;474;56;99;263;5608;22767;0;0;0;0;0;0;0;0;0;0
Puntarenas;Golfito;2015;43004;18.59;1.01;23.92;471;8;36;4;7;498;1212;8;26;92.64;87.35;105.34;90.6;121660;2.83;70747;1.65;63672691;1481;181;3;6;6;0;12;7;1;3;45;11;4;8;4;36;5;655;636;4952;26320;5376;10;40;4779;4381;1132;694;12558;4993;6;133;93;34;0;1;1;1;65;25;4;0;32;25;4;57;1668;4;4;3;2;0;1;0;1;10;3;1;1;2;1;8;16;4;14;13;103;52;12048;6102;7579;1098;293;106;1695;1193;280;11;16;16;61;1112;204;135;0;514;177;35;633;11463;43004;0;0;0;0;0;0;0;0;0;0
Puntarenas;Montes de Oro;2015;13581;14.61;0;10.11;90;4;8;3;10;164;656;7;26;111.64;84.29;96.18;109.19;55134;4.06;15125;1.11;14935143;1100;83;0;3;1;1;2;3;1;2;24;4;2;7;0;16;6;211;202;1013;5670;3395;13;31;1121;932;246;178;5194;11229;0;18;64;7;0;1;1;1;15;10;1;0;14;0;2;30;638;6;0;1;2;1;1;1;1;18;3;1;2;5;0;12;13;2;12;2;18;5;4037;2415;2740;333;357;228;521;370;96;0;5;50;23;181;225;4;0;99;0;12;236;4021;13581;0;0;0;0;0;0;0;0;0;0
Puntarenas;Osa;2015;30292;17.69;0.4;21.07;359;10;65;15;13;495;275;10;5;93.94;88.45;158.36;100;126679;4.18;34533;1.14;51247447;1692;132;3;3;4;0;13;7;3;5;28;9;2;8;2;23;5;465;490;3558;18848;3029;12;40;3332;3229;788;503;6213;12558;2;117;79;24;2;1;1;1;54;13;2;0;42;9;7;40;1435;4;6;4;2;1;1;0;2;9;3;1;1;3;1;8;17;2;17;9;91;39;9122;4396;5622;732;459;186;931;974;465;30;25;6;89;936;114;13;0;267;36;54;305;8713;30292;0;0;0;0;0;0;0;0;0;0
Puntarenas;Parrita;2015;18305;18.91;0.73;22.55;310;4;48;4;10;814;232;3;6;106.55;90.8;158.47;99.64;69375;3.79;43912;2.4;37022101;2023;88;1;3;1;1;10;7;0;3;20;10;2;3;1;16;4;293;273;1890;7547;4576;9;34;1836;2282;479;275;4993;8399;1;69;43;17;1;0;0;1;14;10;1;0;49;3;2;21;706;5;4;5;4;0;1;1;2;11;5;1;2;2;1;9;15;4;9;4;44;21;5006;3570;3954;661;240;14;1543;368;144;28;2;2;86;217;77;25;0;391;21;14;121;4986;18305;0;0;0;0;0;0;0;0;0;0
Puntarenas;Puntarenas;2015;130462;19.77;0.85;18.36;1416;34;163;55;68;1760;2084;78;144;93.65;90.88;87.53;92.33;433271;3.32;184322;1.41;278541145;2135;597;16;33;8;8;32;24;10;30;160;38;8;16;5;116;6;1901;1853;9534;53931;3837;11;34;13055;9535;3276;1993;47451;17215;12;84;462;83;6;15;4;0;168;80;18;0;133;364;54;162;4394;5;8;2;2;1;1;1;2;12;3;1;3;1;0;9;15;3;9;33;154;98;34436;23680;28451;3704;1366;1197;2014;3948;1085;44;538;68;188;3899;2988;120;0;2244;2705;407;1936;34192;130462;0;0;0;0;0;0;0;0;0;0
San JosÃ©;Acosta;2015;21169;27.52;0.39;12.79;261;5;9;5;13;155;9;9;11;94.01;101.87;127.35;103.2;70663;3.34;40876;1.93;16943958;800;87;2;12;2;0;1;3;2;4;28;8;1;1;2;23;6;267;290;1352;7875;4234;11;30;2011;2128;527;258;7580;37992;2;44;39;6;1;0;0;0;7;7;1;0;17;0;1;13;1261;4;8;0;1;1;1;0;2;13;4;0;6;0;1;11;12;2;8;7;50;30;6030;3377;4347;790;99;59;2210;447;91;13;3;1;40;81;107;32;0;195;0;16;163;5947;21169;0;0;0;0;0;0;0;0;0;16028
San JosÃ©;Alajuelita;2015;87734;25.18;0.54;18.44;673;16;62;38;20;598;86;68;34;86.45;76.69;59.11;93.12;192527;2.19;96064;1.09;60137861;685;356;5;46;6;1;5;16;6;12;105;14;28;11;5;75;6;1040;1110;5189;31598;5483;8;36;7942;4600;1908;1112;56712;7580;1;2;86;56;0;1;0;0;5;22;1;0;44;0;15;32;0;4;4;1;2;1;1;0;1;12;2;3;5;1;1;9;13;5;11;7;16;17;20538;7612;9230;831;978;590;60;2371;1390;0;45;0;61;116;624;27;0;1078;2;375;682;20538;87734;0;0;0;0;0;0;0;0;0;49065
San JosÃ©;AserrÃ­;2015;60740;26.93;0.8;13.98;336;11;16;28;31;186;26;46;22;100.12;81.25;79.78;102.26;172386;2.84;67549;1.11;50248709;827;236;7;26;3;2;6;11;3;13;74;7;7;11;6;44;5;847;860;3817;20089;5522;9;32;5269;3831;1216;880;30954;80277;2;24;80;20;1;1;0;0;12;21;1;0;71;0;7;32;26;4;8;1;2;0;0;0;2;12;1;1;4;2;1;7;14;3;15;9;32;27;16655;6502;7344;912;467;509;1540;1122;393;34;93;5009;55;277;563;13;0;843;0;183;340;16630;60740;0;0;0;0;0;0;0;0;0;41808
San JosÃ©;Curridabat;2015;76333;45.47;0.38;10.87;257;14;24;7;33;151;61;33;112;81.66;67.52;75.13;82.19;186017;2.44;45376;0.59;168221502;2204;281;8;29;5;3;6;11;6;7;97;17;8;7;6;65;5;828;826;4713;21224;5452;11;30;5145;4468;1797;1049;53324;4945;17;22;484;241;0;29;0;1;52;130;17;0;327;1;167;148;21;4;8;1;1;1;1;0;1;13;2;1;4;1;1;9;14;2;7;14;20;23;19773;23617;25788;2330;5195;1448;200;4387;2616;5;1224;1;1029;645;2735;225;5;1866;2;947;928;19773;76333;0;0;0;0;0;0;0;0;0;47468
San JosÃ©;Desamparados;2015;233360;25.07;0.64;15.12;1233;56;124;222;194;605;218;197;90;90.44;77.45;97.59;91.16;680864;2.92;188388;0.81;246994796;1058;1115;23;105;28;5;26;53;15;48;325;52;45;33;13;251;9;2915;2918;14792;135232;4167;10;31;18820;17982;4827;3115;144919;7055;9;32;570;107;2;16;1;1;57;131;8;0;476;1;61;271;3691;5;7;1;2;1;1;0;2;14;2;2;4;1;1;11;13;3;11;26;57;60;59147;32311;36557;3493;4786;2236;1362;8629;2200;35;500;47757;375;937;3274;116;0;4600;6;781;3220;59147;233360;0;0;0;0;0;0;0;0;0;156610
San JosÃ©;Dota;2015;7667;67.57;0.9;20.72;37;2;10;2;4;82;4;1;31;77.27;75.03;106.93;87.4;21497;2.8;9433;1.23;7627356;995;29;2;3;0;0;0;2;0;1;7;0;4;2;1;9;4;102;111;483;2053;3834;10;36;664;679;172;111;2441;54046;0;55;14;5;0;0;0;0;3;6;0;0;4;0;2;7;110;4;18;0;3;0;0;0;1;9;0;5;4;3;1;12;14;2;5;3;13;8;2013;1520;1995;306;115;221;859;105;26;0;1;0;6;66;183;2;0;24;0;38;43;1845;7667;0;0;0;0;0;0;0;0;0;5376
San JosÃ©;EscazÃº;2015;66652;19.47;0.21;8.57;397;16;23;24;16;500;25;37;35;89.64;79.26;79.1;87.04;195986;2.94;19300;0.29;304429389;4567;329;9;18;5;3;7;14;6;15;89;15;5;14;2;90;8;857;826;3782;30099;4166;12;28;5071;3765;1474;945;40959;9912;15;78;738;346;8;66;1;1;151;184;27;1;556;0;350;221;15;5;10;1;2;1;1;0;2;13;2;1;3;2;0;14;14;4;8;15;21;20;17082;35631;38253;3662;8780;931;337;8754;2887;70;741;152026;1938;2120;2049;508;13;2731;0;1309;1419;17082;66652;0;0;0;0;0;0;0;0;0;44982
San JosÃ©;Goicoechea;2015;132210;52.69;0.36;14.41;740;24;63;86;76;925;56;87;272;97.6;62.39;67.75;96.74;422624;3.2;170552;1.29;194042168;1468;657;12;45;16;7;13;19;13;29;186;31;17;29;11;158;4;1625;1603;9417;39274;5509;12;28;7694;6789;1909;1672;80277;56712;13;22;594;185;2;24;0;2;52;148;16;0;369;1;108;247;2665;5;7;1;1;1;1;1;2;14;2;1;3;2;1;12;13;3;12;17;20;22;33354;45321;48338;4571;12753;700;783;6045;2840;12;1430;88083;545;613;7105;1947;0;4700;12;1129;3150;33354;132210;0;0;0;0;0;0;0;0;0;88592
San JosÃ©;LeÃ³n CortÃ©s;2015;13044;59.15;0.61;16.46;93;3;13;10;5;91;1;3;46;74.57;69;153.54;102.34;37637;2.89;12957;0.99;8469877;649;54;4;2;1;0;2;3;4;0;5;2;0;1;0;22;4;129;175;774;3091;4348;11;42;1193;1236;310;164;4945;158431;0;43;6;3;0;0;0;14;1;2;0;0;3;0;1;6;154;4;24;2;2;3;1;0;0;4;2;0;2;1;0;17;13;1;6;6;23;16;3486;1347;1859;365;39;0;1077;123;45;0;0;0;2;9;76;0;0;44;0;14;65;3486;13044;0;0;0;0;0;0;0;0;0;9030
San JosÃ©;Montes de Oca;2015;61386;45.04;0.35;6.56;236;11;22;20;38;104;49;32;95;80.98;92.88;111.38;72.57;173064;2.82;38762;0.63;159198744;2593;291;8;16;9;0;6;8;5;11;75;19;3;12;2;66;5;464;410;3574;17193;5581;15;23;4412;4679;1329;564;34516;2441;16;33;633;176;0;51;0;0;150;164;28;2;421;1;252;161;11;5;14;1;1;1;1;0;2;12;3;0;3;2;0;11;9;2;11;12;17;19;16901;50099;59594;5363;9895;931;1694;6818;2157;1;14268;4;908;3394;3309;5226;116;3686;2;930;892;16901;6444;0;0;0;0;0;0;0;0;0;4484
San JosÃ©;Mora;2015;29007;22.57;0.57;11.43;221;6;10;10;12;127;30;11;13;96.24;81.46;88.66;90.36;79547;2.74;32744;1.13;36321851;1252;139;2;14;3;0;7;3;2;3;44;12;3;4;1;29;5;384;356;1889;9182;4835;11;28;2153;1799;466;350;15185;28632;1;39;106;34;1;5;0;0;12;22;2;0;107;0;18;80;794;5;6;2;1;1;1;0;1;15;4;1;5;1;0;10;12;3;10;7;22;17;8056;4971;5759;631;520;18;268;1046;391;3;176;33849;258;182;637;39;0;887;0;176;527;8056;29007;0;0;0;0;0;0;0;0;0;20263
San JosÃ©;Moravia;2015;60729;45.43;0.29;10.03;285;10;26;19;11;264;46;32;81;84.8;100.22;140.55;85.01;140581;2.31;55134;0.91;94916665;1563;306;4;21;4;3;7;6;11;11;96;19;5;8;5;87;4;519;516;3542;15158;6073;13;28;5542;5643;1691;678;37992;1278;7;22;313;88;0;20;0;0;38;77;9;0;213;1;71;138;13;5;6;1;1;2;1;0;2;16;3;1;3;1;1;14;11;1;7;15;19;22;17221;15332;18020;1941;2768;103;936;2862;938;0;907;0;594;508;1653;81;3;2532;2;473;1719;17221;60729;0;0;0;0;0;0;0;0;0;43464
San JosÃ©;PÃ©rez ZeledÃ³n;2015;141998;17.27;0.19;12.01;1273;19;96;36;38;896;372;11;28;91.68;99.8;129.38;91.61;400381;2.82;165565;1.17;142937035;1007;656;16;29;20;3;25;22;8;34;187;51;8;18;13;146;5;2116;2096;13161;62576;7474;10;33;14261;15420;3515;2148;54046;429996;10;376;323;97;2;10;1;0;44;75;37;0;113;0;38;177;5756;5;7;2;2;1;1;0;2;13;4;1;2;1;1;10;15;2;14;34;217;145;39889;30217;43609;6967;2694;822;16617;6323;1013;71;910;132;297;848;2051;317;14;2334;2;444;1753;39771;141998;0;0;0;0;0;0;0;0;0;108626
San JosÃ©;Puriscal;2015;36272;25.91;0.24;13.32;672;9;28;16;19;381;62;24;13;104.73;91.46;151.35;99;130951;3.61;66356;1.83;36121236;996;156;3;10;1;1;7;3;2;2;34;16;0;6;4;45;5;421;396;2448;12277;4030;13;28;2880;3932;705;413;9912;30954;1;68;75;21;0;3;1;0;11;16;2;0;72;0;4;27;2186;4;7;2;1;1;0;0;1;9;4;0;3;2;1;12;11;2;10;11;68;35;9986;5792;7086;792;282;254;570;1283;258;0;58;641;39;116;256;32;0;2790;0;88;263;9957;36272;0;0;0;0;0;0;0;0;0;27437
San JosÃ©;San JosÃ©;2015;333980;27.68;0.48;13.68;1926;71;227;258;239;2317;850;421;490;90.26;106.83;102.41;89.4;1289844;3.86;410063;1.23;900929829;2698;1934;36;151;34;9;47;84;30;82;517;99;85;63;29;450;7;4576;4489;28054;199741;4704;14;25;30131;24070;7974;5022;188501;144919;69;151;4644;1271;6;169;3;1;717;1005;130;7;1976;2;1109;1332;10406;6;7;1;3;1;1;0;2;15;3;3;5;2;1;13;15;4;12;49;73;83;84780;425033;465577;13609;49707;168589;3781;60691;17976;11753;9272;61795;2467;11309;30716;26746;209;21772;38;12061;24760;84780;333980;0;0;0;0;0;0;0;0;0;231684
San JosÃ©;Santa Ana;2015;56570;18.74;0.24;10.02;328;11;15;17;14;365;86;22;16;85.51;64.81;85.61;79.24;140445;2.48;27106;0.48;236873282;4187;209;6;25;4;2;6;11;5;9;69;8;6;3;1;49;5;726;668;3086;16095;5143;10;33;3932;3397;1185;838;28632;48113;7;68;383;182;2;28;2;0;71;98;15;1;354;0;112;164;264;4;7;1;2;1;1;0;2;12;1;1;4;1;0;9;15;3;8;12;20;19;14758;33477;34985;3954;7548;740;3472;4171;2013;19;547;1246342;933;834;2936;375;268;5785;220;444;680;14746;56570;0;0;0;0;0;0;0;0;0;32863
San JosÃ©;TarrazÃº;2015;17783;58.37;0.39;18.68;94;5;12;7;1;168;6;3;66;81.45;78.36;74.49;86.13;47335;2.66;26944;1.52;15428390;868;75;2;4;0;2;3;3;2;3;14;10;0;2;1;22;5;224;236;1043;4751;3557;10;37;1622;1168;404;257;7055;15185;1;108;46;15;1;1;0;0;5;9;0;0;15;0;6;30;1001;4;8;2;2;1;0;1;2;8;6;0;2;1;1;12;14;1;3;2;30;15;4721;4850;6045;1059;257;10;3068;356;89;373;13;114949;17;86;218;11;0;239;0;53;195;4688;17783;0;0;0;0;0;0;0;0;0;11843
San JosÃ©;TibÃ¡s;2015;81506;28.92;0.29;12.25;246;19;22;25;19;264;93;38;75;97.59;64.61;45.99;89.66;282179;3.46;78988;0.97;132810251;1629;410;6;26;5;3;12;18;11;16;116;23;14;26;1;97;5;971;884;6240;31971;4290;14;28;4847;2887;1463;1020;44306;34516;3;11;401;147;0;17;0;0;41;96;7;0;207;0;98;138;0;5;6;1;2;1;1;0;2;14;3;2;3;3;0;12;13;4;11;8;13;21;19661;24620;26652;2442;6770;704;94;5185;1577;0;955;0;331;447;2453;93;0;2055;0;959;2587;19661;81506;0;0;0;0;0;0;0;0;0;55709
San JosÃ©;Turrubares;2015;6444;16.07;0;17.86;67;1;3;0;0;33;72;3;3;92.65;105.11;94.24;85.07;16886;2.62;4500;0.7;6286434;976;31;0;1;0;0;1;2;0;1;7;4;0;1;0;8;9;63;57;349;3019;6444;10;27;596;442;134;56;1278;53324;0;18;7;4;0;0;0;0;1;2;0;0;8;0;0;3;0;5;0;2;3;0;0;0;2;11;6;0;2;2;0;12;9;4;15;4;29;11;1717;960;1200;165;10;19;232;68;450;0;1;0;10;16;15;3;0;186;0;0;25;1662;6444;0;0;0;0;0;0;0;0;0;4484
San JosÃ©;VÃ¡squez de Coronado;2015;67937;44.08;0.11;9.83;609;10;21;43;13;686;39;49;154;95.49;69;87.14;93.94;312967;4.61;67061;0.99;80569678;1186;278;4;18;7;2;6;8;8;8;68;18;4;8;1;84;4;847;822;5132;20275;6794;10;31;4773;4440;1351;946;48113;44306;2;13;197;61;0;8;0;0;17;50;4;0;117;0;25;107;239;4;4;1;1;1;1;0;1;10;3;1;3;1;0;12;14;3;14;11;14;12;17672;10781;12374;1202;2097;440;235;2490;842;2;266;0;376;561;900;60;0;1266;0;327;1310;17672;67937;0;0;0;0;0;0;0;0;0;51588
Alajuela;Alajuela;2014;289451;30.92;0.54;13.88;0;53;87;36;113;2636;770;37;61;86.4;87.44;88.95;92.09;724772;2.56;234418;0.83;811765263;2863;1228;26;122;28;15;35;53;28;52;369;63;34;35;16;289;5;3647;3723;20516;106737;5351;10;31;25282;19335;7056;4221;154963;41155;17;211;972;394;2;32;2;0;117;238;24;0;643;1;137;491;3465;4;6;1;2;1;1;1;2;13;2;1;4;1;1;10;15;4;10;37;91;93;74469;72574;81452;10452;8048;2418;4813;13662;6314;105;2971;107;1632;2025;13832;1403;0;7436;2;1142;5090;74469;289451;0.77;12.49;0.94;0;58.11;0;0;0;0;189664
Alajuela;Alfaro Ruiz;2014;13396;14.29;0;9.18;177;4;4;26;8;40;4;5;6;101.53;88.37;104.25;98.12;38318;2.83;7920;0.59;18783919;1389;62;2;0;1;0;1;0;0;5;18;4;0;0;0;21;6;199;209;1030;6271;3380;10;33;1220;1266;306;196;6470;11957;1;77;60;12;1;1;1;0;9;13;2;0;11;0;28;23;371;5;10;1;0;0;1;0;4;13;3;0;0;0;0;16;14;2;4;5;15;12;3452;3764;4665;582;90;242;1178;1156;163;119;10;6;62;116;452;14;0;84;0;230;161;3452;13396;0.75;14.11;0.94;0;68.21;0;0;0;0;8593
Alajuela;Atenas;2014;27451;22.15;0;11.69;2055;7;24;17;5;317;88;13;5;94.46;85.42;99.92;101.64;107601;3.79;30344;1.07;44167921;1556;117;0;18;1;0;2;4;4;2;47;9;2;5;2;27;5;307;310;1726;8661;4056;13;29;2323;2161;667;325;12965;17206;2;80;139;38;2;3;1;0;28;32;0;0;45;0;17;72;682;4;0;1;1;1;0;0;1;17;3;1;6;2;1;10;11;3;4;6;24;21;7617;5214;6522;830;424;350;490;1178;553;21;219;10;142;249;1005;2;0;421;0;126;502;7617;27451;0.86;13.59;0.99;0;65.31;0;0;0;0;19235
Alajuela;Grecia;2014;86385;18.14;0.58;16.9;0;15;65;12;14;375;113;17;140;103.63;83.08;88.29;101.78;264549;3.1;89449;1.05;129775763;1520;380;7;30;9;2;14;9;8;13;140;19;0;9;12;89;6;1257;1261;6387;37500;5691;10;33;7687;6468;2165;1213;41155;12965;11;133;348;115;5;7;3;0;29;105;6;0;111;0;46;145;1703;4;6;2;1;1;1;0;2;16;2;0;4;1;1;10;14;4;11;14;56;51;22384;19118;21747;3000;1209;139;3681;3895;1633;109;186;185;282;254;4751;39;1;791;0;400;1192;22384;86385;0.76;14.3;0.95;0;63.03;0;0;0;0;56020
Alajuela;Guatuso;2014;17780;13.96;1.3;20.13;52;4;10;14;24;107;19;11;14;104.22;85.61;65.76;96.59;21814;1.27;32095;1.87;13183298;770;55;3;2;4;0;6;1;0;2;13;5;2;3;0;15;4;321;312;1213;5142;4282;10;42;1893;1123;358;308;8236;80365;0;16;33;2;0;0;0;6;7;4;1;0;7;0;3;8;652;3;10;4;1;0;2;0;1;8;3;1;1;2;0;9;18;5;11;4;49;23;4607;1898;2327;399;45;7;665;688;40;23;0;32;13;96;39;9;0;125;0;89;57;4529;17780;0.67;20.14;0.8;0;51.36;0;0;0;0;10201
Alajuela;Los Chiles;2014;29390;16.75;2.32;27.69;1149;5;19;14;88;195;47;25;8;95.52;81.46;54.57;93.82;56150.95;1.87;36539;1.21;20859492;694;72;3;1;3;0;2;4;0;3;13;8;2;1;5;15;4;576;562;2481;10641;5012;8;47;3449;1972;674;609;8775;271770;9;45;59;5;4;1;0;0;18;6;2;0;8;0;6;6;561;2;5;1;1;0;1;0;1;4;3;1;0;0;2;5;20;5;7;10;68;35;6443;2832;3793;549;46;419;1420;528;397;27;26;0;22;180;48;8;0;43;0;36;44;6330;29390;0.62;19.99;0.72;0;45.39;0;0;0;0;10852
Alajuela;Naranjo;2014;45592;21.57;0.52;17.74;511;11;45;35;17;263;28;20;87;99.13;75.73;89.11;105.93;139056;2.94;31761;0.67;41508081;877;187;6;21;4;2;1;5;4;12;64;12;1;8;0;50;5;570;625;3113;15481;4304;11;33;3934;3565;1040;575;19624;17068;2;81;160;60;5;3;0;1;17;42;0;0;39;0;27;64;1208;4;10;0;1;1;1;0;3;14;3;0;4;2;0;11;12;3;12;6;29;29;12015;7466;8718;1097;682;615;999;1607;634;75;60;0;170;218;1488;2;0;222;0;185;664;12015;45592;0.76;13.62;0.98;0;60.4;0;0;0;0;30268
